loss,accuracy,val_loss,val_accuracy
0.08332187682390213,0.9687705636024475,0.22046424448490143,0.9251019954681396
0.06587818264961243,0.9757469892501831,0.2605937421321869,0.9228643178939819
0.06446243822574615,0.976470947265625,0.21398162841796875,0.9357641339302063
